ID,Offset_fault
ID_ICC7O8I0YDAS,0
ID_8B5MITUFX77D,0
ID_4CTFOP8AR284,0
ID_39R88HFFR13Z,1
ID_6R3P3JJNLPD6,1
ID_1F561MH3MDXK,1
ID_Q7CB5VK6RLLP,0
ID_LJJ8BYCXK3K0,0
ID_JY2DXNOM9DRA,0
ID_XA9O5XHPKWG3,0
ID_F889PKZT6RUQ,1
ID_8H6FK1HA2HGK,0
ID_92OLUVXYF44B,0
ID_N5J51FJXK0S7,1
ID_5PR5SK3EXCU4,0
ID_8MQC7ERJFY6Y,0
ID_Z5X7SY4N7AD7,0
ID_TCUXBDLN6UKS,0
ID_67R17TPT7B1I,1
ID_9SRQ5JRN9A8O,0
ID_VLPZVNUY14L4,1
ID_VHLU956T2YM9,0
ID_EU8D7I2MLEEU,0
ID_TGHXBP2H6BGX,0
ID_V8DZJLXNM9A9,0
ID_69EO2T9BBMK2,1
ID_AYK0LSHWPAEK,1
ID_WQ7E6RETP2H7,0
ID_FGWPW086NTT4,0
ID_DC9LD6KUVQ6V,1
ID_YGQ1XL8VV4D5,0
ID_J493UK67C4ZM,0
ID_O51IFT295WDB,0
ID_EXA7PB9J9OH6,0
ID_8GP0TBB8CCPR,0
ID_H3SA5P8K2IQ7,1
ID_Z6JELCATQ32P,0
ID_ZIF2DQL5VZLJ,0
ID_K9CBEGQLWNOY,0
ID_NSG42K7EU8VS,1
ID_SPU9J0FGIR9A,0
ID_5XCGIXP3YTQC,0
ID_6TCMWCODCGAL,0
ID_TP67UPHUL1P2,0
ID_UN4YL0NUSWLM,0
ID_DXJB6IXKJJ5L,1
ID_53QII6AKO2KL,0
ID_6IB82EII3VHD,1
ID_CZOLED7XUX80,1
ID_JWCPJ57P8BG5,0
ID_O3JWTE630QM2,0
ID_PRUQMX96TRV9,0
ID_ZFA4IX15M6Y5,0
ID_ZUP1YZTIYC4W,0
ID_N2C3K6NA3U0Z,0
ID_2JNX9O2XLGQB,0
ID_TLCPRMNSEE1N,0
ID_L1F7QECJT05I,0
ID_J1IU8WI3CWBQ,0
ID_W1F59Z4I1SZG,0
ID_FNP60IPOVYAJ,1
ID_EEIV1HJRAU1O,1
ID_ZEPWF2ELP9FI,1
ID_1DWQDSGP49P6,0
ID_P2FLXLJBAFOM,1
ID_DOZF801LCRFY,0
ID_X843SKEOW7VH,0
ID_UNWGUB3R4L71,0
ID_E5DD926466SY,0
ID_2HQL3XM4QCLM,0
ID_N1TO2WB7KKEZ,1
ID_92Y14TGXFA1K,0
ID_M9KER33P0PHW,0
ID_623ZVCMGFRM1,0
ID_HE0CE7K2P6FF,0
ID_S0IA37FAYOHH,0
ID_VKMIRF52E1EC,1
ID_RR6AEV1SERD9,1
ID_BMM65MV20DS2,0
ID_XYSSW8SHSUAO,0
ID_1YAVDIYG5NKO,1
ID_AUH7Y1N8NUMK,1
ID_342M7W8YPEVK,0
ID_D3I19H6MQ799,0
ID_8V6KFAIR5ITZ,0
ID_FMLM5DOG4076,0
ID_1RCIC0BLQ989,1
ID_A2UGDDNLM6IG,1
ID_9FV8E1Q5QEAM,1
ID_8VYL6IRPOFK4,0
ID_K7OYLBDRGJGD,0
ID_GPUQ1XVK0MWI,0
ID_JSPYEVH72TUJ,0
ID_JTQDE8Z7NUNG,0
ID_PVBYJMMW1SF3,0
ID_DJVWYJTKYUZZ,0
ID_KLTMA65JY5T0,0
ID_MVAL3BNB47W1,1
ID_734W84LBJTAX,0
ID_NVJCHJRGVVUE,0
ID_1HIP0X91LXGE,0
ID_BGHCG8T4GZ9S,1
ID_0848QOXGU8H4,0
ID_MKX2UTZ984LV,1
ID_B6HOD3KLP3UP,0
ID_HPAA8T3BQ729,1
ID_N21AGBYALEQ9,1
ID_Y2C7DEPB1OUN,0
ID_1T8EQUXG16NK,0
ID_G4QQ9QSI0CPY,1
ID_U0WRBG2QS0KA,1
ID_FEAGHSY3C1CJ,0
ID_4ARU4618ANDP,1
ID_PDVJY1R5NHMQ,0
ID_G5HRH00FOA2K,1
ID_YSUNLIMZ9ESQ,0
ID_SFF6F9FI87OV,0
ID_USFG83OSJ5DN,0
ID_WTW65KAFBDZX,0
ID_Q7H0TXJ7NU20,1
ID_W65T93ZP6PS3,0
ID_IP5CVFV6603L,1
ID_78JNBM2SY888,0
ID_3NT8HBI86CRO,1
ID_O7M8JVNI44LO,0
ID_FDTL5VXTX1NV,0
ID_L3QL6XAZ1HQV,0
ID_SD80AHZA7N6S,0
ID_IE6K4YHPJ5R4,0
ID_G4KI7MI5F7NW,1
ID_9ROSJTYYIBAZ,0
ID_0QETJSP1G5US,1
ID_JG7UDSFE2WCN,1
ID_K5GEY8MI0NSY,0
ID_N2QW8T2IEEXA,0
ID_0XO46HHB1B1S,0
ID_ATCDCXUSSU43,0
ID_GA9W9M89RSTZ,0
ID_9IR2KIKF1VON,0
ID_4RVIJDFY487R,0
ID_LU79PX2CTVXH,1
ID_D017XM8WPPYJ,0
ID_TI8DR5T79K50,1
ID_NDXMZA3QK1SA,0
ID_ZS7FC8YUEVNW,0
ID_V8ZM5TJAOKUX,0
ID_D475IIBZMQU9,0
ID_GBW79NVY2Y8P,0
ID_3BVLDRM3M075,0
ID_WRVM9HJJ26QZ,0
ID_I7FBIHBK8I1V,1
ID_O6HJZWHTMEIU,0
ID_TFS7G1R4CC75,1
ID_U6KPFQRY60ST,0
ID_JN0UTZJ0VGA3,1
ID_160FL0IRVJHD,1
ID_OA6KULUPFLCG,1
ID_B5DZYL1189ZW,0
ID_JKJT5T34DD6A,1
ID_3SG6HH9HVPYG,0
ID_SEOCO85SKR99,0
ID_JJ24M85GQJPD,0
ID_V4377MDCLLBH,0
ID_7TL42S308FEO,1
ID_3C8JIHYL3381,1
ID_2Z82H1WWDU3K,0
ID_DLBK203F3AGO,0
ID_6CC73812BH9L,0
ID_D52Z7NPKQU89,0
ID_P1XFVY85HA7J,0
ID_KAIUZJ5E99N0,0
ID_94PDG00DPZL2,0
ID_1ZJWWPFU7J0P,0
ID_7TYY8PSDAYGS,0
ID_NDL3923K95BF,0
ID_SGGDT065IXKD,0
ID_UK8105JR2VNV,1
ID_I1PX7OZKC1I8,1
ID_J13VF8U27A6O,0
ID_Z6CBJTP1BXXB,1
ID_0WGZJ6GO7PZ5,0
ID_8G987NS7R5HO,0
ID_8IPC7W59XAR9,1
ID_OI0R49OSI2GS,0
ID_41FNJ2I1334D,0
ID_LR51DGSKO0RP,0
ID_4AH4732AZR5O,0
ID_NS9T77IN0BT1,0
ID_JWQJNINYN43V,0
ID_FUD390H1IDSM,0
ID_WOYUXPQ1A78S,0
ID_P5ZN4UJQY1T1,1
ID_F43WVMG434QU,0
ID_AG81HVMB09GJ,0
ID_4G0YGEBMGSJN,0
ID_F34EGRD8B9JJ,0
ID_3W44K17E75A8,1
ID_C161URLEC8MK,0
ID_229CZT9MCHYF,0
ID_CC8MPUIX6P95,0
ID_QL8VIL5SH023,0
ID_BW0BJBSJ0YXT,0
ID_73ZGRD4ZBI2Y,1
ID_R46DHEA6WIS5,1
ID_3LU4BGUMA09V,0
ID_V97XJL43TEQF,1
ID_KRZ3TT0488V8,1
ID_O5MNQX3PRJGH,1
ID_AQJMBZ4WNFUJ,1
ID_CWFFYKCLXE9T,0
ID_4LQQTW6E3GN8,1
ID_P57M8NCR9EG2,0
ID_8LCX1EPA1IEU,0
ID_LNRHRGC0YAZR,1
ID_EUO0O0BN1SXR,0
ID_RU07JMFRWKH9,1
ID_IONJV9FUYJSB,1
ID_OUC9NFDLZU6M,0
ID_B571S6YAVTSR,0
ID_FCKUW3CRMQQC,1
ID_QUPCRS87LEQ9,0
ID_ARFKRCF2GS89,0
ID_O8IW96DD13TP,0
ID_2ZOM3HJZGP4I,1
ID_H1JPJUT44M3J,0
ID_C56GZ37X1YD3,1
ID_VLCBO19Z7XLP,0
ID_QLB9ZG34X0G4,0
ID_1W40Z0NH1OH4,0
ID_VLF1B6X2QERN,0
ID_9Y4TZRTQEBON,0
ID_1S8RY8UFL8JG,0
ID_2O9GYYUT8JS1,0
ID_1AQFOUD3KEFB,0
ID_MY1L53J8ED68,0
ID_T012CQC69HT6,0
ID_IK2UYC12PC0R,1
ID_KS0E0OTIMJU1,1
ID_LM1RVPX9LP2L,0
ID_W8S8WJFBCGT2,1
ID_QUMNO7Q86VB2,0
ID_DZ75O6SHTBXA,1
ID_9E65JA1BJPAR,1
ID_28LBF03VEKUJ,0
ID_1FLTEF6A8XNA,0
ID_W4XV1B8HSK49,0
ID_9W87BFM9FXZA,0
ID_B0W2F5M67HZD,0
ID_SV2WVZ2V7QN4,0
ID_LMX87A7VMNQT,0
ID_61PPONZ4XU71,0
ID_KC9DQF8LK49X,0
ID_8ZZ79ZR6MTVM,0
ID_YBMPVXHZHQQ6,1
ID_YWEHD81IKYGQ,0
ID_ZC0539VNYMBR,0
ID_OEUA3N6ENLJ5,1
ID_JLH38QJDYMR1,0
ID_8RM916YLPS2J,1
ID_JXFOGDS2N9ZU,0
ID_47UWDPBUZT82,0
ID_V779JORUOI23,0
ID_OAJ12T8060AL,0
ID_WB36PCTCEUK4,0
ID_V5CXGR906A4G,0
ID_74EEVOAG9D7F,0
ID_3O2MAPNPU6QS,0
ID_ZD9EC7NFGIRB,0
ID_9VAPQYWQ5WPN,0
ID_N4GH1SKH6IXN,0
ID_YI8EHFHXUOC7,0
ID_12YHD2ZESBGR,0
ID_1CZK2Z4W3ZQO,1
ID_Q73Z2ZPG6A0E,0
ID_4PBE5CKA7BY9,1
ID_OA2IIYURCQPD,0
ID_BLUJA19APAM6,0
ID_88EAWUE0MTSJ,0
ID_FBDCTBM9OD6H,0
ID_USUU9TZNOSI1,0
ID_KLWJZ6DGPMP4,0
ID_XXCF6OI99CCH,1
ID_59ZIX6L6F3FK,0
ID_NU8269FHU1X1,0
ID_H5P0DRTCAJVJ,0
ID_ZTW9YS6VHN9H,0
ID_J24JBCVWSR11,0
ID_FK16L49BODY7,0
ID_GWUA38W5ZNTI,1
ID_O5MIPJ4ORYIL,0
ID_UTMK36KIL7OZ,0
ID_5O979X10ZQS5,1
ID_BXR8I28HY8B3,0
ID_HBEUS7YFLIIP,1
ID_XXUIYHYDM9BF,1
ID_9SHKB705YUO7,0
ID_Y4HQ5M6OJI2A,0
ID_0D28OTN2X1PK,0
ID_2ON12KTDXPLF,0
ID_4XPFLSMT7VQ5,0
ID_2W06SA3C665Y,1
ID_R1NBE3ZNA1LH,0
ID_QC9U9MUGSD4P,0
ID_JSSMLA2VX0L8,0
ID_GGMHWBJWQ6K2,0
ID_NL7BDV1G3PUF,0
ID_NYFDEJ7QX082,0
ID_GOU45QBNVVUR,0
ID_ZCL7OIRRVCKU,0
ID_T9KTD7MJJGTV,0
ID_ST8I5QXXRWWH,0
ID_G2Y0AMOMDJP7,0
ID_G3P2WYM3J8EJ,0
ID_IRCQKDLY5V5F,1
ID_SSCJXFMXBKKR,0
ID_J4ZX2U5NEJY7,1
ID_UM96QWQEDC83,0
ID_GW70TL5E4QG4,0
ID_5J9AMKKKDO1M,0
ID_296PQNQ2ISFG,0
ID_68XBI8O1VNDZ,0
ID_11YP12MZO74Q,0
ID_IXW3U430P4CU,0
ID_N6CCZHXYVZQE,0
ID_VL0MD05OYSNG,1
ID_L1WV2DWAD98C,0
ID_QHD588K0V5BL,0
ID_GHXP69D66KK2,1
ID_W7PO4UZOKEWH,0
ID_L1ORWN29PLOS,0
ID_B0JYU8XPSFTW,0
ID_N313B889RKDJ,0
ID_49FEEK0MOC5V,1
ID_47FXODJN3UAZ,0
ID_PNHUQZBQ1WY1,0
ID_VZJLHFCL7UIR,1
ID_ZAL414GNAW2K,0
ID_ZKKPXTSR4INQ,0
ID_O8AZ0VNVUOEA,0
ID_F3ARMODKWSCZ,1
ID_7QVDSBAAQBP5,1
ID_4BD07PPBNGCU,0
ID_3P75A34P9OF9,0
ID_I0AZBZE51BVA,0
ID_LA1LANGPBEBI,0
ID_YHC1QC4R1SGS,0
ID_5Z8BS9SBMHYY,0
ID_C2GHKJ8BWC8V,0
ID_ADBHVK1NHOHP,0
ID_MQ8LCAP8CLDQ,0
ID_0CPBX6ACP73A,0
ID_QYAFVVNWC9N9,0
ID_HUJJWSO7ZO4B,0
ID_R568I7UPZQEI,0
ID_2RGR8UCI8Q4X,1
ID_D1T5USB50H4V,1
ID_RLBNJ2SYO495,1
ID_Z91JZFY8HQRA,1
ID_3ZG8AJS1NVV2,0
ID_Q3KA5QRCZUG8,0
ID_12GSS4YY48CR,1
ID_97VXD5VYKYTU,0
ID_E1T2JK7W96AT,0
ID_65NB8UW2M80E,1
ID_0O9DU8X5H7E2,1
ID_4R1BT0VO5BJ6,1
ID_F1W5E6CK1QIW,1
ID_9GZFXDYE8TAW,0
ID_T6D37O02BWMO,0
ID_WW08DJ4YEIBX,0
ID_EGLNN8HRJKCL,0
ID_UMCHJ3Z9NF7Q,0
ID_ZKW7IGDW9EYB,0
ID_D22435OTJ7GY,0
ID_BMTR3NHFP7QZ,1
ID_SD0XK53VZ8EA,0
ID_1X86P6VUSQ1R,0
ID_129I1L3QDZRT,1
ID_NLWHFXWZDKPA,0
ID_NOALC40QMOS6,0
ID_RM3RPLK2GS7T,0
ID_56ZQUE06NLD7,1
ID_6PSXU0JUJHCD,0
ID_NUX26UD25S94,0
ID_EFWGEUGM2QNR,1
ID_BL7AYJFF08NO,0
ID_C5FOKCQ4NC6Y,0
ID_HMRSJWM7NKJ3,0
ID_Y3H6TK7KX9ZA,1
ID_SPHLPHPZEW1E,1
ID_4L0R5F1C0XTB,0
ID_OBRM72V7VADP,1
ID_M3Z9M23NJT43,0
ID_6I44LXH2RPYC,0
ID_HB0XLET2SGQK,0
ID_VRBHKM1EC9X8,1
ID_ZTZS0BIC8YBJ,0
ID_MC9IS3JLACNM,0
ID_DZ08Q22WOLOX,0
ID_QL1N1W6TGBMU,0
ID_IU2WJQPKBT69,1
ID_IZGDF13ZWYDK,0
ID_PFW8THI69ADL,1
ID_E1UJP70NI0NG,1
ID_S5XP121D7MPV,0
ID_EREKZ6NNX5IH,1
ID_HVJWQQ6F69GE,0
ID_ZPHKWZ960QO8,0
ID_FNYMDX7REWHA,0
ID_TV0A115CEEBL,1
ID_7EGP5CGRV7L7,0
ID_SZY2CINY1DDZ,0
ID_N2UJSCO9HLIT,0
ID_YCHNSZV85RKL,0
ID_7S5Z1OBCMQD0,1
ID_G8PP4XPDF6YC,0
ID_NSPGANLLLY2C,0
ID_ZVRTL1K6GLCE,0
ID_UP9UFUJ5R505,0
ID_90S0Q0VYYLI7,0
ID_3AOS5719ZG1G,0
ID_1R270PCBK8ZO,1
ID_3RJQXIF54PXJ,1
ID_NN2H387Z33B4,1
ID_MQ3G9N5TIV3U,0
ID_FTSSNJMZUU7Q,0
ID_Q6N3PCROYTWU,0
ID_9RCU1TJO966L,0
ID_ZXDIHZ7IU4C4,1
ID_9DBTF9RGDNWF,0
ID_H9F290UWAVUX,0
ID_TH31O51GNMP0,1
ID_SEY2CF1EX4T1,1
ID_7K7988GTVL8H,1
ID_3L1ARDMNPE23,0
ID_KVVUY9E07SI7,1
ID_77ZGZ14FRSBN,0
ID_7NNQ5DDR4JSN,0
ID_56Z58FKX578O,0
ID_0RG5LN3HZRWI,1
ID_XLAFWKNOI2PI,1
ID_CC1JR0A3V6HA,0
ID_15M14MUH18PN,0
ID_JCJWAJ5SIWZ1,0
ID_8PJHYHQEDZA0,0
ID_RSVQS0TRLNGI,0
ID_U1ZPSF2TAFKX,1
ID_BC1W7JA7G5H1,1
ID_2128UI2O0ZY1,0
ID_BE3MVSC30INQ,1
ID_5L3TDTXWF90A,1
ID_5YFDIKTNAJLU,1
ID_9DXO0NVXVCBI,1
ID_4B3GXX7YEJ6X,0
ID_WHLJMYUF5BGB,0
ID_O9268V7YFXVA,0
ID_EAWUN2CBRGLR,0
ID_BDZV31TOKYYX,0
ID_Z745XT0VOJVY,1
ID_5T3WKBW7FC5J,0
ID_2UM25Y1UIZ7F,1
ID_KPFASOKJWUJ2,0
ID_063C4DGL623H,1
ID_1IJYBEKPNJFA,1
ID_8C1YGWW8I6H2,1
ID_3I4VLU871VI7,1
ID_L73URMJFDZ6Y,0
ID_W1Z6MXA9AJP6,0
ID_XTXSNL3FG653,0
ID_N9U4HLAW5OU8,0
ID_P5UPNKMFTHT2,0
ID_X078QMAPZYL7,0
ID_0DZWM4OWQ4FX,0
ID_O8G14MLUGE1O,0
ID_FVPDJYY8G37C,0
ID_VU64IHWIG9P9,1
ID_4UU2EMP1YSQH,1
ID_L42B0IEJ3SRI,0
ID_CDWDLC24BPYJ,1
ID_VPO9SA9M3Q36,0
ID_MMRS7WFZODDV,0
ID_U22XTKL8QLST,0
ID_110R357R9UU7,0
ID_ON2QTZXHG8MJ,0
ID_E27CUBYIZYVY,0
ID_GJ2DYWKF8RQ8,0
ID_BUOWK88ZGUSK,1
ID_2I40EE6FTGU6,0
ID_EQYLPLHZFHBP,1
ID_GLKZ6FLT0U7Q,1
ID_0CWM0L0PID6C,0
ID_7I4STF0N8HFJ,0
ID_8TQDHMJLKQMY,1
ID_KR5II7AIDSML,0
ID_JL35ZNHLF63B,0
ID_38M9MY0V71IA,0
ID_C9ODYZ2HOQ9P,0
ID_8UXLDSZM0XU8,0
ID_CZPDRU2ZGW4X,0
ID_EWR9YACI65Z0,0
ID_SSWOKQVRVJLT,0
ID_KQEBPVOHOTOL,0
ID_H5VNB9IZZ61Z,1
ID_NZCGM4UYNSJ8,1
ID_ECZLYOQ6XQ0B,0
ID_7WC44UJGSLQE,0
ID_7XYVPH8DSTHT,0
ID_RIQK8H459P7V,1
ID_5LKFJWP9U4HG,0
ID_KLD240K5RE5A,0
ID_V4WIM4HVK669,0
ID_IQCXYI80G7U5,1
ID_I8ITTEBPUTZ3,0
ID_DST6CZVXGYXS,0
ID_0POOTSFO0CLJ,0
ID_DOA2Q05CSAF8,1
ID_TT49MBV28BNK,0
ID_D316IYRIKW71,1
ID_L4ZH27ONIML1,0
ID_5BS93PKVCU8R,1
ID_8HOM2CTNUG9N,0
ID_K4E2IWOLJQNQ,0
ID_ZIZSPQ1C041P,0
ID_UL09YBX1P1TK,0
ID_XZOXV4ACPR32,0
ID_TUXRGZEQEK70,0
ID_BMC7VF244W3V,0
ID_XA54HF7IUAPN,0
ID_15O9OEM5550O,0
ID_MUT5J3Y9ON3T,0
ID_T1IYT2MYNEHB,0
ID_3CEAT4NM4FUS,1
ID_19T75YPLTJPF,1
ID_5YDBSYTVR399,0
ID_5XXXV0J0FWJK,0
ID_M234YX1FRPJ5,0
ID_CMWA00864HR9,0
ID_27HW24O0433I,0
ID_OQRBH64P4JLG,0
ID_HXWVXMFUSYC3,1
ID_WJR444COO84O,0
ID_RB1U99U5NAV1,0
ID_9LRN8UYWE1DT,1
ID_OONKSOMBGZ71,0
ID_N6O1OEYSOWIE,0
ID_BUXQ23UHU4U2,1
ID_ETCEFD5LONMS,0
ID_DV3938ZMC614,0
ID_WKRRZO2HXF1A,0
ID_WO09PUZKN417,1
ID_U9GFWLDL5MA7,0
ID_RKWL7MYKPP97,0
ID_CSYFEITR7582,0
ID_Z8HEET53Y9AC,1
ID_7AOC3Q1EUT8A,1
ID_0C6B7KD9T0KK,0
ID_CU5I65PKXW0B,0
ID_QQFDB5MKJ0LM,0
ID_4WCVW2R3563Q,1
ID_UQ86EUUN1A6U,1
ID_6WQAY1PVY21O,1
ID_SAHFAXSAMEL1,0
ID_Y3Q6X59UB1LS,1
ID_32FIQNPXXAMU,0
ID_PAMOYJARKL64,0
ID_0XKNALD985XL,0
ID_739FODQV9S8G,0
ID_GTW0U6RVKNKP,1
ID_KJS94BPBKH6G,0
ID_1W8KMHW7D26I,1
ID_90MVL5D13HF5,1
ID_ULLY93SM8UZF,0
ID_7L09D8DKWHFY,0
ID_OR7X0I0KNFFH,1
ID_NAYWAL7SIMDE,0
ID_7D025365DM9K,0
ID_Q2P2QNANNFPF,0
ID_XMJGSL4RTL34,0
ID_2L7NOZQ1N0T7,0
ID_F0I5H4KT5LF0,1
ID_ZLTRWOEUQ0BR,1
ID_TUYWSVV5LSAH,0
ID_ZX2OT9VRNQJI,1
ID_I8ZQ8N5IFY6E,0
ID_YQM8ZTCY0NQP,0
ID_DCMYOYDH3V2T,1
ID_DKG9RG1FRY32,1
ID_TW43AQN5AK4H,0
ID_AZBJJD3YNI4J,1
ID_E5GOHNJZ1UIU,1
ID_TND35JRJCB5Y,0
ID_KHIRWG5OPSHA,0
ID_XWIQPY18F97P,1
ID_PRGT36EIST1E,0
ID_153KJ5KIEL4N,1
ID_0URVC5FZMK4D,0
ID_EK57TW3QJM4J,0
ID_1WHJQA283JJT,0
ID_UC4QZ62WEXTO,0
ID_78LJVM3XSTE0,0
ID_5O5I1NHDAMVG,0
ID_VCSLM3GF11QW,1
ID_CPEXM86L3NQP,0
ID_TQ1ZABT7RIHE,0
ID_0VVJROBVKLLY,1
ID_QO0MFAVGIM72,0
ID_YBUMYTPEVWPB,1
ID_F3WMFDV7KPMX,0
ID_ABSAMADLZNCD,0
ID_7W916Z1A02M5,0
ID_0W97JIXIH4WW,0
ID_9UIN21HYZC7M,0
ID_L1VJUE8PR58Y,0
ID_DSBLAVX93ZC6,0
ID_TI3RKM1KMC9M,1
ID_B8Q2OLJLLFON,1
ID_LGYUAQHIGJEH,0
ID_BS02PSFMGGZ6,0
ID_P0E0M7TAE0RJ,1
ID_ZY6ZBAC5XY4V,0
ID_FCUR64ZC7ILL,0
ID_K5FEKDYMVTZQ,0
ID_OZCE0PDXM58K,1
ID_MXIE56CF4H9A,0
ID_M9W62GREKYMR,0
ID_9KSC0W824XG8,0
ID_JYB9F1HXSFRK,0
ID_7ZECYHMM499A,0
ID_56AYSMJ4QNSQ,1
ID_9RY8JJXTK3RL,0
ID_0KOF13J98RMQ,0
ID_PMYOEW7RXX73,0
ID_EJGWCR45FFBB,0
ID_KEHLVQ2UP92S,0
ID_K5TOES2HXLCX,0
ID_RPQME1PJKVUS,0
ID_ZKNCQ9P1YMUK,0
ID_UJNY1I3Y61LJ,1
ID_ZZW9CNLWVMOM,1
ID_C48FHKXNGH2M,0
ID_O8B15C7P4MZV,1
ID_XJ17QO271X8D,0
ID_0A6XRV7M4ZAG,0
ID_KQB0QZMWTDIC,0
ID_TYVJSY3CGU3W,1
ID_0TX3BH01J9SI,0
ID_HAV7V7D1B823,1
ID_R95M6WZO7K9I,1
ID_6FRY6XMDA9WQ,1
ID_EGMCM8EFFKYK,0
ID_MW58CIV88QYZ,0
ID_U6HYXQLH6GBR,1
ID_CQEM55TMCOAY,0
ID_7AP76VBGPJ2Y,0
ID_TT6XTU417NM0,1
ID_SXO7Q4U7SV00,0
ID_JDJ95D1FTNKD,0
ID_4T3WW0ZKP52O,0
ID_T1P9VXU3GM72,1
ID_0G5DID4VU3UR,0
ID_H88I37LPG2VI,0
ID_2WT17LC7LYIC,0
ID_8JQERK5QPGQQ,1
ID_H7EK1WEKOAPG,0
ID_47JXA8CKSJAE,0
ID_12P6NQX9GMLZ,0
ID_9IEXJ823RZ9C,0
ID_QWF1BDDVZF3X,0
ID_MGTH9DRZSL6C,0
ID_C8X4LQXPMUVY,0
ID_OKK9ZD46BH8J,0
ID_JR259R4VM9CK,1
ID_DS94N7SH8OAS,0
ID_2JALVAE4DL8R,1
ID_XYH1FJDAKFUZ,1
ID_9S6YFP9N79SF,0
ID_6YXPXO3Q7L6A,1
ID_4SKQHE1XPB42,1
ID_V5026GD6Q257,0
ID_ZW57ZHXRBJAO,1
ID_0RYO5U7VWSX2,0
ID_N23EDFDS8FWW,1
ID_YIKALTL8PXGD,0
ID_CPHD52OF2L2O,0
ID_0W558G0X1VIZ,0
ID_2BHBEUOCLRDP,1
ID_OS3KTH9H0DVZ,0
ID_BKYN3T8RMSUL,0
ID_GW6FIVB3RSB6,1
ID_4N12CG5WGCRF,0
ID_GJCNJKSUQ0IB,0
ID_CLMZPI7H22KQ,1
ID_HAZF3ZD2DSU1,0
ID_7CAR3LQHNBL1,0
ID_XHW13N8A8SMC,0
ID_QRC1P0HS5G5W,1
ID_1529LRV1FXLB,0
ID_D1UH4JIYKNY7,1
ID_UV5AFJ82L4SO,0
ID_VBHSJP7Y0G79,0
ID_EKIWL4WHPORQ,1
ID_2RA0C693PUZO,0
ID_7EP8NM6MVKQI,0
ID_3N6FAHO8AHPJ,0
ID_14OHW1JV6A3F,0
ID_XUZCSOOP0RVT,1
ID_R0PU4L8PJ4ZT,0
ID_5MWY8B1XRA52,0
ID_S7I8NQETIS5M,0
ID_68SE58JIDQ5Y,0
ID_K2FAJJZW8LXT,1
ID_EN24C3HFBAT0,0
ID_NRHUOV153MQE,0
ID_7Y044N13QMEW,1
ID_0FTPLKUQ4QJR,0
ID_CTTOR320QJ2F,0
ID_23P5IW1E56UC,0
ID_3BY3W6PWFRAR,0
ID_69BMLVGWRPIQ,1
ID_HBWBIQQXAZAC,0
ID_M5WCZIZSRS6B,1
ID_2VFDOPY5K1ZB,1
ID_HT1GDXH1UU0Z,0
ID_QW9S26W6IZXP,0
ID_9SBCVM5H2T8Q,1
ID_TSOZN1BII55T,0
ID_F4MFRFASQEUH,0
ID_09AIWDSGRMUD,1
ID_407F7DFIUFQK,0
ID_X3R1GV9NOX3N,0
ID_HM30PJBUNA9P,0
ID_1SGLPN0SQPDW,0
ID_KV0ZVP8UU5PJ,0
ID_LJCPQ9KIDEO0,0
ID_F5RFJX66BBAQ,0
ID_JGO174VQ61J7,1
ID_L9LILGSVX8GT,0
ID_OMMWRR1801JW,1
ID_OH3J88YEXWE3,0
ID_JTWL2Y77CDIA,1
ID_UW4RIUBMD0PD,0
ID_G8XANDU0WMMQ,1
ID_7O6E0VR8IFEW,1
ID_I4GB8WZE0AEN,1
ID_C3TNBRO8YNF4,0
ID_48GNNJLV85UR,1
ID_JC6G8WBJPGM3,1
ID_AL4A7UVW15WO,0
ID_RTMF87XLG28B,0
ID_4VBNOZY25W4X,0
ID_XDXC5LAWK1J0,1
ID_3MFHH9LDGA3P,0
ID_KBL52POBYFFF,0
ID_0QOCMU1GK286,1
ID_YY4JKAHH1L5M,0
ID_7Z67MR8V9D2N,0
ID_2MQYN0H2AS55,0
ID_61G7PE7237ZT,0
ID_C1DKON4NO57V,0
ID_YFK5XD04HG21,1
ID_24E3NYYAOV62,1
ID_QPTFKNU2B9AR,1
ID_7CUUYZWWMN6R,0
ID_0TUV1Q2WNHEK,0
ID_ZTOJCUQIK9IW,0
ID_8ZJY92Z1ZLXJ,0
ID_WFESBI2ZUMQE,1
ID_RRB0W66Z59T2,0
ID_IIKN27Q8FWKO,0
ID_V833H3IXOTCN,0
ID_AXV2VT2ZNVTX,0
ID_DD6CQQXRL9ED,0
ID_S0OIHKQFGQ0J,0
ID_9NF5XLFXW2T5,0
ID_DCEUCFPAMQ6D,1
ID_JGBVTKE9APCD,0
ID_734DNG0JYR2A,0
ID_K0OOY00AUFX8,0
ID_J1DZ78Y3W34J,1
ID_G4VQO27NBWV1,1
ID_M78BRLDS1NT9,0
ID_IFEDXOD8IF92,0
ID_LZL7R5C8K38Z,1
ID_BOSX3O1ZP7JT,1
ID_IDS415GCE6ST,0
ID_9TUB2OLSJYS6,0
ID_I4TAR7W9AV9N,1
ID_4OZ47IVJL99I,1
ID_6WM6CUTU56OC,1
ID_FZVS1T0V0568,0
ID_SG75GEQLR4UB,0
ID_VBXPCR9V5H91,0
ID_K9KL72UZ41II,0
ID_PDIPKVX7RVP6,0
ID_FTLIPXL1AF4R,1
ID_TLV26G594UQE,0
ID_9JF8IIJRPMHM,0
ID_KB6QKETYVU23,0
ID_URKZ0ZVD77AT,0
ID_5V10CURHJPMF,1
