ID,High Cost,Higher Cost,Highest Cost,Low Cost,Lower Cost,Normal Cost
tour_idzf41yy0f,0.039877588080237,0.011824084588922399,0.0008970368887682654,0.2311958924087295,0.16305669994685723,0.5531486922657194
tour_idx49ow5j0,0.11552448508086335,0.699316973774101,0.14948411402642825,0.003882050740371507,0.005894994209233955,0.025897378560127034
tour_id9srwn6ta,0.0649445885667736,0.028558550521701354,0.0009648098830960176,0.10953909301504498,0.051240530737817945,0.7447524247144289
tour_id1f38inwe,0.17839511376392525,0.024791581071350256,0.0009713467564659136,0.06355920872771455,0.08310287371168333,0.6491798754449918
tour_id0iiwbiw4,0.041092477717070926,0.6861781803931177,0.22889026952942856,0.005041258191402929,0.007119511118685354,0.031678297345943844
tour_id064dlg8a,0.3249721184853583,0.054568970069142395,0.002828102066089907,0.11496968541214649,0.09495181575945003,0.4077092922589139
tour_idp4daf2pv,0.11591592406169748,0.032099656835947885,0.0013042539935419469,0.1335122854844032,0.07696147403165106,0.6402064007033152
tour_iddxy1zoly,0.00672544146109949,0.004705440505563208,0.0006928946168603652,0.2184541044708841,0.6452145346421404,0.12420758604968239
tour_idcfpt0u4j,0.1285091157308381,0.026308039685768496,0.0009697119751754016,0.06486501849941426,0.05451241541252953,0.7248357028872257
tour_idofeenqsf,0.021987305858245803,0.007050120684853236,0.0007062555346156422,0.20174174525481553,0.3710406422221591,0.3974739356257926
tour_id8gcd3yoj,0.06404924733528192,0.6230931940392938,0.2553937910506424,0.007962306363823965,0.017175387856284904,0.03232607894260854
tour_idm17278ba,0.6100770849436887,0.2825129145596253,0.012888417927445137,0.008163464706568181,0.004441391411328116,0.08191673285418741
tour_idnlurvpg0,0.03535225721838553,0.012581137279724272,0.0006372154110540428,0.09248487249049755,0.08131447599030894,0.7776300469069268
tour_id29mxwwj7,0.06536717361184186,0.017920270922144432,0.0013627919103666715,0.19034613748232915,0.22297148341835443,0.5020321387550502
tour_idwk4fo5qk,0.01608887419715983,0.005613224387609687,0.0008141864737235378,0.3048404701946167,0.5077663506075997,0.16487688651408708
tour_idszdrszwf,0.22341726666151007,0.6738992151047392,0.018382917166913117,0.007697344610080756,0.013074913896842217,0.0635283437240682
tour_idrp39wy9y,0.5439051705829832,0.11510214975514513,0.003669449054998759,0.02069560333416608,0.023876815673309015,0.29275080310107937
tour_idnznhtv2x,0.012393419818032025,0.003473236778995712,0.0005965140254162661,0.18154169292300015,0.7107869422736655,0.09120820864549432
tour_id3agvezhg,0.13105088265795067,0.7680295028247351,0.03548979380734311,0.006086315775921773,0.009983220805385643,0.049360286922631495
tour_idckush2sn,0.22258157436028053,0.6743199391598124,0.023355262052408222,0.007909566682743974,0.009518722952695154,0.06231492966978551
tour_id8icocsco,0.06148840611072694,0.8813646554073609,0.0298654174420511,0.0023719058629693823,0.004263720410521858,0.02064589744392229
tour_idnqw0w568,0.29784243724975973,0.18008097321782507,0.0035063894878937575,0.05619272069327989,0.04676598519906197,0.41561149659690144
tour_id8bel1v5x,0.2814453972397463,0.18663037187688364,0.0030594243381130066,0.05178922274700891,0.0997096783698192,0.37736589844350965
tour_idn5hvrikp,0.14771964524206338,0.7618060561453657,0.01890450106801824,0.010731010890870942,0.0069907784277212755,0.053848009622944615
tour_idxxc1g7bc,0.4481018370776478,0.4446875817575415,0.004010006167216135,0.009175624366805874,0.0065199913923877735,0.08750494911026806
tour_id7pz69cqz,0.4156494353299253,0.4146838381896434,0.013917021957964158,0.014275542637058092,0.01812064685817167,0.12335352014951158
tour_id4hahnlez,0.0923004311847807,0.8037812283481264,0.037182347720352324,0.007403208978370261,0.010458847244879712,0.04887394490539417
tour_idzbxz5rdd,0.46013353508421084,0.19806298187321117,0.010092418115103346,0.04544749578471817,0.029277797545274407,0.25698576507822407
tour_idih9pgtvt,0.13577313300624183,0.48850485505427366,0.3077171647947804,0.010805359872314176,0.011179429763464283,0.046020040745119305
tour_idlovwejqm,0.5503272979761071,0.323736971900798,0.011660928336242458,0.017201093373017482,0.008128803900480604,0.08894489682994308
tour_idkqc12yz5,0.2896862843485856,0.11945496590060183,0.0033943857949081473,0.042194376992112856,0.019884642714715964,0.5253853547264544
tour_id79zs25qv,0.2294304313363142,0.10859075905993182,0.0020421593451895995,0.08449865661682501,0.03475804066480808,0.5406799533261774
tour_ids5qddrb9,0.1351660090202037,0.7552821252367714,0.05015117857125089,0.00786295708621933,0.01015003543087571,0.041387707693195455
tour_idxcvcuef6,0.21443125115096928,0.052093364440495726,0.0017578962347962535,0.032503850958346264,0.018426140108424777,0.6807874947786612
tour_idzsvgl3ub,0.16280480097383737,0.6765438112393504,0.06349868834741947,0.00704334165217969,0.016854725841891682,0.0732546390466562
tour_idcqqpkami,0.3067342039519346,0.14202961609698023,0.002866288976604119,0.053646076438136375,0.03309794315239509,0.4616258751092398
tour_id5t9kzui5,0.22192693859171236,0.6481670790903494,0.0258069264694461,0.011251336222967387,0.014206834828329459,0.07864087548396954
tour_ida5k9fg5v,0.16647483924258585,0.7157525425749206,0.013153576452123915,0.01211685260098845,0.01180250802539671,0.08069968133681509
tour_idm7edjft2,0.23718891667776293,0.07654863119992614,0.0029239806979014164,0.021380235045204837,0.06318029458466665,0.5987779367886794
tour_iddd867cha,0.20249390444750545,0.07542279042774408,0.0013208021789402388,0.039231978024205985,0.04011042617591994,0.6414200873951905
tour_id4pdv9kli,0.5441279986162854,0.05692198386187042,0.007354640449497291,0.030947999285014738,0.016298599679816315,0.3443487762448707
tour_idf6jheeek,0.38183446099417784,0.4584929306197616,0.009917106566857587,0.011745001341078533,0.012297242158868673,0.12571325831925587
tour_idshf4dg47,0.033955579317971135,0.010066493193436788,0.0008414373165685475,0.11951354924072416,0.6229941823631836,0.21262875536669446
tour_id0g9r877j,0.003757708579286476,0.002153238728467375,0.00032087384895910153,0.06601822478313418,0.8802530026433952,0.04749695265367029
tour_id9ea7w4dv,0.7508027626435174,0.11102298826024073,0.006090541992629926,0.006991868190714514,0.008677239785203789,0.11641459144428253
tour_idzqra41pq,0.10061367046739769,0.5851009698789065,0.20259421525754925,0.008359203427909983,0.01064391503925608,0.09268801871123054
tour_id2ow48yv4,0.3386408233874803,0.36476180822129634,0.012568708017533323,0.02038728095373387,0.031277272684758925,0.2323641146514391
tour_idpnoz7559,0.09976884043594589,0.0216016520140275,0.0012927507312504583,0.09637718075930651,0.022566381473527988,0.7583932036081291
tour_idv2roy74a,0.12482849321193654,0.80778044048701,0.005373548916118676,0.006733859291283883,0.005538301129531239,0.049745339152575466
tour_idetpq70qy,0.3533685767331663,0.16652511619294424,0.006409091887549265,0.031407643636273186,0.03211489642886899,0.4101746789629036
tour_idwteq7z1q,0.7735888595927466,0.11458223809918222,0.006846699038598514,0.00550983360274904,0.004889090337583399,0.09458327572026537
tour_id6y48t8t3,0.3343255188791574,0.5333936762199678,0.029203504091183607,0.009894519427565645,0.013573858545483623,0.07960892423362567
tour_idh5uytw75,0.2468626026738016,0.1507551022459046,0.003976978036133941,0.06735815643000218,0.04750921887029738,0.48353794325725946
tour_idjzi6okfo,0.13208661630781898,0.6990687142009183,0.009924677389281163,0.015381657415020813,0.012296302555397003,0.1312420321315638
tour_idpzyzhtn7,0.6090211315192975,0.1872185470608234,0.0041752342202388635,0.009170583584151067,0.01857746989760103,0.17183702778070664
tour_idk5b8hsik,0.3116192513183108,0.5214295489162666,0.018204697802841868,0.020980129569994066,0.027841397575361235,0.0999249925123546
tour_id9tty372e,0.55630611323601,0.35884757098015396,0.016915084533126387,0.005684654809118622,0.006294520691531098,0.05595205458590674
tour_idgabbwwjk,0.21701933231795326,0.07825409030372281,0.002957857449174441,0.1172870067607313,0.09345797833319601,0.4910237451961858
tour_idabk3ia2p,0.2700487359700723,0.5956737989529698,0.010672651578120208,0.007657746310939833,0.011185751784558266,0.10476131680032365
tour_id50xg3q4b,0.4567768512470826,0.3523478027126372,0.00802757027976407,0.009647167032590723,0.009879091345960187,0.16332151319101357
tour_idxangiukl,0.19015862434877062,0.6504756018191722,0.01170232915215834,0.011631996569714396,0.014740315277063862,0.12129111653497565
tour_idwuy52vq5,0.4154328783021399,0.27716517948423647,0.012048721317141933,0.03200465615643138,0.03299854869737619,0.23035002349325473
tour_idqj82q6qn,0.02888996044694731,0.006712745080219424,0.000762989873187272,0.08734989632141893,0.5941269770722202,0.282157425676279
tour_idb3kbkzuw,0.31452787977113117,0.14910593663041127,0.001935655128791691,0.0335349178180629,0.01764610651344603,0.4832495025083426
tour_idopuu9uub,0.0975529774649122,0.022403125429824377,0.00070327779419199,0.21989712760381458,0.11486849205075966,0.5445750026832957
tour_idf5jq015f,0.28014020793144795,0.06680941372677486,0.0021854130236259057,0.01147011664113016,0.0200307847576831,0.6193640691580276
tour_idgpr3aqj4,0.1903347296048628,0.665735814871575,0.046053666323214955,0.007583167946679938,0.022974776782858884,0.06731783725305873
tour_id2l9kh0e7,0.18652502044596925,0.7137189052616983,0.02089117428719462,0.008334195200571982,0.013716198956291512,0.05681450421845978
tour_idvpk9vlam,0.06744073160472698,0.1314482203186286,0.027117387889912747,0.12506304266447216,0.14690781844856063,0.5020227972110537
tour_idjz3nv7ws,0.02496958788956374,0.005602221433323986,0.0009105088617753028,0.23791448415807037,0.4339807786265293,0.2966224090190195
tour_id1utuqoea,0.7767581533809189,0.11839548490048352,0.005155094230748997,0.005879517462738002,0.005523069630782977,0.08828868074357375
tour_idyscjijx7,0.08225869993978871,0.021628426302131392,0.0009990372082923048,0.2416693444691985,0.1218446397270137,0.5315998494431924
tour_id2utqascn,0.010528102966706835,0.005895132246034983,0.000680193933090569,0.3601434269649343,0.3085598971178659,0.31419323902974855
tour_id38j40enj,0.2635816497215646,0.5534478343983433,0.014933379045361673,0.012982100989538803,0.013820278017236723,0.14123476714118063
tour_idx3otq76p,0.022250450561123406,0.007832455034437257,0.0009834989923975693,0.33708768716454246,0.15006487793536763,0.481781037646297
tour_id40wjvboh,0.10519232532959495,0.09439906258405863,0.0015873849176478022,0.10209197145220056,0.0718728873318007,0.6248563665220521
tour_idpi372wm6,0.08606217254172131,0.8294915699738742,0.041858848339511055,0.004961725633456113,0.0054498820051230735,0.0321758081419875
tour_id54p4ve0o,0.15842380640868037,0.0836417799489674,0.0012454198548143775,0.07902296146539739,0.07661196331888026,0.6010540602721113
tour_idpmsgcjxs,0.694149545113069,0.21147953909774406,0.007777557255352563,0.00946124293816034,0.005682606682064018,0.07144951112550132
tour_idzigdx82a,0.03408258740582037,0.014866935127938923,0.0007581636033861363,0.23695380012499545,0.13617049216327143,0.5771680360100877
tour_idoe2tpq8d,0.18234364550682922,0.6659998105621784,0.03753521957771622,0.007822787329208472,0.014440364829990445,0.0918581733582304
tour_id9rd2ps0y,0.18170990983033236,0.6929880918486598,0.015826753306978508,0.008525239632917648,0.009782628500567297,0.09116737222393151
tour_idwwjbbbbm,0.35067812582254737,0.13324165864436235,0.004257644854050498,0.031075349293403165,0.06871059974971036,0.4120366027766442
tour_idpty7fmgd,0.2421050083375674,0.43345521372911255,0.12686032531189786,0.024719942830163374,0.017835524735647357,0.1550239757423857
tour_idvcq2vsul,0.439794476578596,0.4828903665533274,0.0069124928132764454,0.005343814440486713,0.00725265502776037,0.05780620739223847
tour_id6haumvpc,0.00842372690254264,0.0044256595415852005,0.0006138480309667634,0.1923723134052564,0.6721329969932313,0.12203144427068884
tour_ida5u6ur8l,0.0942521214553782,0.834832228506935,0.016928334826193308,0.003697728364067216,0.010011053752722657,0.04027854718095754
tour_idrkl8yibw,0.007725391680655455,0.004322948683866011,0.0006946630785268165,0.22062725227582874,0.5061044353786208,0.2605253100084475
tour_idzddmgbal,0.3956299091620467,0.15061669022060165,0.0041147547003809876,0.017425263973794437,0.023904381536382684,0.40830899528451936
tour_id9ppin86x,0.052285682326107454,0.025005432000101482,0.0009058043423662973,0.17074763627468958,0.05090681071717824,0.7001486362022021
tour_idk9xlsva3,0.18936327890066706,0.49988881164680016,0.16135854851439005,0.010658961389060069,0.016063504330400057,0.12266690732587618
tour_id6z02xly4,0.08759318367268781,0.02323333982844625,0.0008527371871301758,0.11549452464406731,0.07081555456411168,0.7020106674959297
tour_idh0960oc8,0.256871905104783,0.12669395488029164,0.004006326256053107,0.0796402254918207,0.16890556948803512,0.36388202890714955
tour_idpt7d81ss,0.5613072179666921,0.3416649139580835,0.005360774176134207,0.007724182472527614,0.005917737719697835,0.07802517556950957
tour_id0zobnqy9,0.06300628135728664,0.03042190178669419,0.002218076563931042,0.13070197544774412,0.45509843637000846,0.3185533429098356
tour_idg19u3b6m,0.0650909219040739,0.8640222106851427,0.039446807948341295,0.0024156753085103734,0.00381087331012689,0.025213509970689645
tour_idhyitpz4y,0.3996737465135123,0.4529719264199341,0.029907924473537073,0.009573920669105602,0.01640637914282986,0.0914661083690167
tour_idxgvvym2x,0.12874318743281782,0.03721089810258457,0.0008873269784794871,0.08753503672179956,0.052166045870867754,0.6934575098993093
tour_idlk5btnsa,0.12459924486124857,0.7382255641668529,0.04017836304103798,0.008160208638252883,0.00948411507199438,0.07935250631608912
tour_idqj81u21n,0.19499969174992177,0.6507481005373725,0.014958652892695348,0.01129290172521043,0.02302962731657156,0.10497102787370428
tour_id79i6dhb1,0.023979497830692226,0.011925577331630506,0.0007646245653583081,0.24819875137738479,0.28434591416390514,0.430785624777519
tour_idsv36no3c,0.02085152267858167,0.010184454213782435,0.0009114057163115249,0.25140114395828994,0.2694480009742083,0.4472034658813605
tour_ido5vti5ll,0.07186003919770934,0.041210075444178526,0.0009676136459276392,0.153284215263775,0.12357448877392631,0.6091035671506142
tour_idrd3rlxi8,0.17147510916577025,0.12996362255531058,0.032023556425165474,0.08042249384343704,0.19715937107252907,0.388955839487207
tour_idykvtj394,0.24727570654961867,0.5975376884691664,0.015415791506323297,0.008699110024976994,0.01654459885131261,0.11452710110614249
tour_idd1e2jftk,0.10549689930142532,0.05902727074541065,0.000788651243901642,0.12046983416668697,0.06885266223395549,0.6453646824832426
tour_id35t2g4s6,0.10248286191815795,0.8086098642616053,0.02245803016645998,0.003182645656150572,0.01085010059371889,0.052416494959185475
tour_idjxd8liec,0.10298085530344318,0.8166292063342566,0.019383229043309774,0.005710665621437623,0.010501695588417893,0.04479436673558654
tour_idwz3nzhuo,0.1962509065157855,0.7053978844208685,0.012361384272473614,0.006997173284024536,0.00847110580247736,0.07052154686852369
tour_id3apjvslm,0.017633458945523307,0.007184711297274797,0.000601167491156811,0.20345413266626655,0.6384482839885196,0.13267825309094328
tour_idsqoluxin,0.4866917389211819,0.3216377626594934,0.011450605179735887,0.010830335462463116,0.01382293385577954,0.15556662461983806
tour_idc0b2rxxa,0.11031654564714191,0.3722506904425864,0.019293543626208998,0.0584909627967615,0.17122131732324944,0.2684269448206647
tour_idndq657po,0.014053725088679369,0.00988336765534683,0.0007800173365801351,0.23783544932352968,0.3656269232471666,0.37182052561418516
tour_idx7le17ul,0.21192640117860212,0.6706731923953372,0.03329339505096114,0.007253260712392861,0.007546225362735732,0.06930752017769688
tour_id99m1y7hk,0.174913552149777,0.32684634626147824,0.04414623402592332,0.07865241158423139,0.11205923335475604,0.26338222262383404
tour_id7tfyrw98,0.1291912726605266,0.7709806702323375,0.024946401767210056,0.01009184420598384,0.009986658219980099,0.05480315081848611
tour_id91hffhq4,0.04035641268896272,0.023544125880156103,0.0007081365596739719,0.18937144021369398,0.09287219099270946,0.653147698088586
tour_id1zp53v24,0.11526735520786668,0.7003500620808651,0.06868363484776613,0.010972456843920071,0.01058262636366444,0.09414386535440918
tour_idc3axz0fu,0.6230503105700045,0.04829468363661785,0.004422001718808367,0.018417468302610845,0.02015241419063591,0.28566310935771355
tour_id14zr9p42,0.007821628449483331,0.02274470336194054,0.0006072847216080964,0.26070469169064836,0.5759876290363922,0.13213405208792564
tour_id0ztaat2v,0.003157736657581532,0.001984599131992594,0.00022177302901302772,0.06361281380176517,0.8989758800648264,0.03204721125555629
tour_idbp43zfob,0.03831917447501543,0.012275024120834033,0.0008769322884211375,0.3090970876319708,0.1873890903865358,0.4520426907479769
tour_id4n32lc2v,0.04781903037918831,0.7465996582586036,0.15418547363454632,0.0034432669959046473,0.008030432631882753,0.03992213414175349
tour_id6r9gpxvg,0.01666614509798825,0.0053100631237009656,0.0005837722979913986,0.17559337460989902,0.5987376783949105,0.20310896985155402
tour_idcn5y1m1s,0.21132230144179115,0.6494043311467049,0.025971501096347223,0.0070577462557167535,0.01447089979370022,0.09177322305970757
tour_idktismczv,0.5332365260826872,0.2972101698180677,0.01653196337076388,0.006616034002387871,0.0072774489731870515,0.13912785961555138
tour_idfbuv8fl4,0.13630130402722304,0.6176577617848802,0.01923914772870971,0.02152077776463561,0.0125201391297633,0.19276088074065884
tour_idqtrinogk,0.23338401451006108,0.6707187206683497,0.02495745145416002,0.0046159370544410225,0.017253897149476508,0.04906999208561237
tour_idsxlxox4i,0.21633571119766207,0.6076758148413797,0.011701189321809184,0.01569872538348998,0.010777530004120744,0.13781103251116736
tour_idvzhp3el1,0.15593284980266478,0.34986046925890807,0.009427091227941262,0.12007567376531539,0.058863266518948756,0.30584064616659273
tour_idzt0opau4,0.17587271801427226,0.03732488385846463,0.0011067264026219763,0.11614629367111289,0.042127194130085484,0.6274221997559265
tour_idbvowfg9a,0.2923219594106432,0.12701587312273505,0.002908188963893971,0.016678922592142625,0.022046380187221964,0.5390286884126333
tour_iddpa03gym,0.5054386669047275,0.4136342776922601,0.009660630058139058,0.0117035895735378,0.0066681859289480895,0.05289465286918589
tour_id1djh92sh,0.1520737151995889,0.05035875543139686,0.0010236176046059307,0.10649241878719548,0.056113809761537355,0.6339376934020164
tour_idt65gkt6o,0.09397712018306303,0.019979061896996785,0.000883418807933415,0.07282175546261344,0.05982560636409223,0.7525130464239034
tour_idzmvhw33y,0.3317047121818723,0.11544172740607875,0.002853618337302899,0.06553761746069833,0.06295032024843328,0.4215119983120177
tour_idpftc7g47,0.018919510103526573,0.006989112379349743,0.0006384374099629522,0.0682963015471842,0.8179409857040576,0.08721564360090095
tour_idnm5z7vh5,0.4530290850627725,0.4869143053650943,0.005036107250580924,0.007171119287577297,0.003995984809890335,0.04385339950465327
tour_idaitzidku,0.360528160089874,0.35634332200083485,0.02324339609101086,0.01784476114954999,0.03658669791009553,0.20545365810202187
tour_idemk966u1,0.2589408115819842,0.17875093901146863,0.0050172343615303636,0.06116115303928307,0.055586847668031736,0.4405430224867745
tour_idflhtvvxz,0.21774321750809356,0.15193063292932185,0.018532430764037086,0.10869461024925288,0.14357364219135155,0.3595254779994753
tour_idterbeu0u,0.12593220448578807,0.044439414438237866,0.000885007470446134,0.17601358767018555,0.072536280754034,0.5801935000008267
tour_idw4t45gyb,0.05668972049507047,0.024754171835134044,0.0007434928842906017,0.14168782680238004,0.0725741801948543,0.7035505962631539
tour_idmuu6ghdj,0.4486656491074492,0.1123591255911788,0.004928161794586908,0.007155571074059029,0.011720622472222155,0.41517088323185053
tour_idqk86ive8,0.15364778327241135,0.7443598181909663,0.022536879868716386,0.00774537896446573,0.010414116394123,0.061296027267438116
tour_idsma48mjz,0.6033184994144671,0.17314810884598916,0.0033104241696632094,0.009832349942843897,0.006554632581714846,0.20383599657043872
tour_id7lv5dm20,0.09250073429443842,0.011439912628266349,0.0007559804772437988,0.22125352738862075,0.20654026620426014,0.4675095958291847
tour_idny2zjsvr,0.3407474674337865,0.5458729333658034,0.005162795827431642,0.006866005903891685,0.00987894975001684,0.09147185051303766
tour_idsfm3xwdf,0.011481079024959977,0.005626317884338235,0.0006897086269897409,0.41887542975801845,0.31346093003713493,0.24986652576278665
tour_idppr4gumu,0.01886827657762574,0.008260381016384854,0.0006497362602691007,0.27275129445589297,0.26893072839451504,0.4305395817528094
tour_idk5c2z628,0.23604428760923812,0.5465727569567387,0.013063198888242224,0.03486355380100816,0.01732808224947671,0.15212810838810256
tour_idn10fs31w,0.12842543384777502,0.03896343356846722,0.0019635502551136616,0.10961225987773272,0.05091050611005764,0.6701248150602852
tour_idzxqfj0ny,0.07276356801946686,0.022550028987191433,0.0008777277699688439,0.09847269343447256,0.07921855699508366,0.7261174274713693
tour_id3ryuvcdf,0.06279243712969786,0.8133624459453431,0.053005413720971714,0.007931720977910237,0.009985310423986888,0.0529226773900259
tour_id3b0jjn8i,0.15585422250657027,0.050124843275147754,0.005817920295944737,0.029095726851559707,0.09420197330438072,0.6649053080620461
tour_iduz7azvor,0.021422861674226384,0.015119373737016899,0.0007427134113881761,0.24321862148362053,0.3382539703560383,0.38124245165429843
tour_idtfs63xo0,0.7790668534360585,0.13546939108110534,0.007585458131827443,0.0096092169513459,0.005289475725302372,0.06297960025057826
tour_id22i1y66g,0.21206009265656128,0.21320830869003027,0.004989219646158245,0.065553958100931,0.10155887864482176,0.40262954831509423
tour_idd2fvm3bs,0.2207679409452573,0.6467154733888095,0.013443892956536254,0.014205075479961048,0.00916759627144231,0.095700010946276
tour_idqfpjpdn9,0.30557704601299585,0.5769775930584786,0.00604905498260061,0.00622864305047648,0.016423821043161067,0.08874383568227566
tour_id1hrtphjm,0.2569636961064608,0.4772298194030528,0.026046819769831437,0.02424020275123757,0.026551780733995233,0.1889676789071158
tour_idgg6ulij4,0.3858745638064782,0.0778264126103706,0.007185297263632022,0.020747665562986562,0.025871160339796955,0.48249489738993717
tour_idxeunspkd,0.351260403462746,0.19134515684746733,0.0015652302917896711,0.016066554194134462,0.011322804342156937,0.42843985516907246
tour_id6k2qpiig,0.005260456741283683,0.00343242208774241,0.0004896631002415322,0.11487533948977104,0.7811587449307118,0.09478339099613269
tour_idj19ef6v8,0.282752021417632,0.6048848757253232,0.029270566364819464,0.00869980566384258,0.008687201786329254,0.06570553416432767
tour_id1d3alds3,0.34483741451894473,0.2211920897270932,0.02000197814083568,0.032924371728863616,0.10813519364576238,0.2729089451371658
tour_idlrfec67p,0.018832936039786162,0.005288162286308191,0.0006907726419646871,0.2569310298630795,0.43849767658701355,0.27975942799516035
tour_idl3v1n5nh,0.01543934015880383,0.008181530044363141,0.0008479240789270683,0.39354995079517185,0.28855541246638533,0.2934258346565221
tour_id4pmdworw,0.26610378449575434,0.05039289817890718,0.0012301679708463032,0.0733852139647537,0.07016471780483922,0.5387232227653811
tour_id253nff47,0.11241475952030716,0.02730138908418775,0.0009361498184072141,0.11658705410260743,0.12963406677371547,0.6131265718532106
tour_idbhkupebf,0.38029262852816803,0.4634686007614772,0.10276194832295946,0.004438335198140469,0.006341899171950002,0.04269658231295405
tour_idroh5x4v9,0.2810096976521436,0.10894992238725026,0.0034608589588668126,0.02129009847633364,0.0321168063139753,0.5531726153965232
tour_ideqrqnpfx,0.05894157739694124,0.8179159011712183,0.06566214998918249,0.006073819877061934,0.006922752348899241,0.04448380771501556
tour_id9tmqh0z9,0.13215484625306118,0.18686340574518728,0.0031674421817343887,0.04509131859108378,0.04397302446431794,0.5887499621825389
tour_idjwj1wpv4,0.0415696940364056,0.012184649023967441,0.0006421315810363287,0.14270664561366364,0.2194943912194978,0.5834024969364361
tour_id6sbf7msk,0.7764947797143024,0.12478188982065308,0.006347297363316705,0.006951138826535468,0.004515238864230883,0.08090964667981253
tour_id1k45v4ix,0.015295749938188243,0.007999524763380688,0.00071759431498811,0.24903027217707344,0.355316298049043,0.3716405511530625
tour_id0zn552e6,0.025590467513426262,0.008494456657288397,0.0007775401285244619,0.3369848140622903,0.24741750248917466,0.3807352121643768
tour_idub2o6suz,0.1091183431897489,0.020106458646645193,0.0007057828568175085,0.18377921632021949,0.1215122878451802,0.5647779122473342
tour_idv3zhm0f1,0.11146213652268855,0.795755112345981,0.025576896327700258,0.005977860139036182,0.021895751435423546,0.03933223682632782
tour_id5lzbqele,0.1239444864063555,0.03229301245243985,0.0008090450951287185,0.07396946585410151,0.03884315122919062,0.7301408352374934
tour_idpc1ux8o9,0.044324138943399066,0.015279105893663419,0.001638231504576589,0.23409140734382616,0.17045712845061983,0.5342099961294028
tour_id3x3i84c2,0.2616097738674139,0.044395533276549895,0.0027486408329286485,0.00901784987603303,0.04160919008080405,0.6406190188183593
tour_idpnzm8ilz,0.2338183831202164,0.5663000738798206,0.034951456486334,0.023599000889768455,0.042990151233000755,0.09834093019990814
tour_id63yc2kdw,0.12273978384261969,0.026646243406419412,0.0007914700605790384,0.12402324152933003,0.08092760705688948,0.6448716561414305
tour_idbkjcb9rv,0.02111199250247554,0.008599858419442297,0.0006526504923866402,0.27574823399195436,0.15739733309481438,0.536489936097332
tour_idllmwo0vu,0.11885799129951416,0.04067778274182229,0.0010934585509885537,0.09062384396946842,0.0527602457984375,0.695986674030894
tour_id5m87psmj,0.16446136604471093,0.7489857693835178,0.007187674055546373,0.034065510847340635,0.007270517688580553,0.03802915720727548
tour_iddv3llhn2,0.005899292785357755,0.002150982962318308,0.00027655597105073895,0.042294429818701657,0.914249125196567,0.03512961809724061
tour_idgrprtji9,0.00861694452170703,0.004803253899939601,0.0005817582817088135,0.20868541304375643,0.6430509659370968,0.13426167450213214
tour_idnjjbzpxv,0.08666828676202044,0.8574913253025476,0.008966610443716272,0.019288979822442504,0.0032697726353846826,0.024315027245779636
tour_idom844iaq,0.07989937298282349,0.8262265219321456,0.053273927976961635,0.004577988639026217,0.006145322489361357,0.02987687645706064
tour_idlaohtnip,0.1649318440346306,0.7192536705265326,0.014578698352392831,0.010614495460323878,0.004286122943804856,0.08633517264043625
tour_id1nlwyxpy,0.09200231035111175,0.6700685825317427,0.18000097546535962,0.007559430360017058,0.00972379799245399,0.04064490935291177
tour_idv9e2bnli,0.026093263849004313,0.005762715676106623,0.0006971789049488148,0.21129688433874477,0.37866141323169655,0.37748853567580337
tour_iduiiaylgv,0.048314912217294476,0.015443784017972079,0.000710827303270549,0.14165492289229703,0.07788477941397018,0.7159907759596333
tour_id39s6ltz0,0.19024608284895642,0.7151185721173233,0.022437778426570236,0.005721547156496141,0.00897294220181832,0.05750307142806928
tour_idkedc2vmt,0.12538831873425152,0.7595902258455758,0.0693784228734559,0.0043795913366452095,0.0070168023199895495,0.034246645875001404
tour_id0mcddzzd,0.2945362834935621,0.5189344520539033,0.01539284576856535,0.013302311102810258,0.03450561970221711,0.12332847763439347
tour_idhibc6z4n,0.19478832787779488,0.21450934008643407,0.42176173272310075,0.02422792974644595,0.0063573531637047456,0.13835532338743917
tour_idaot3tccs,0.37716844355587054,0.1520202180275988,0.0029654468928617403,0.030202745506277818,0.04229273390397495,0.39535039872565414
tour_idsypebfs4,0.01215797522044228,0.008147662793544405,0.0006565008631399072,0.28785272845335075,0.4502571263987696,0.24092800103206372
tour_idpv3ah9rv,0.20541498748621542,0.0589371154352536,0.0022100090030626436,0.057344164659230035,0.1369602457839906,0.5391334655250541
tour_idl3z1ymbv,0.1625555849171171,0.1088653161920399,0.004395925979330305,0.049614130277047655,0.08613846370671178,0.5884305776471848
tour_id1j84edjv,0.08275471107048778,0.025094340019823462,0.0007450214286727405,0.1568548544050985,0.14431848202066755,0.5902325826733469
tour_idj6ujtx7x,0.15750651948182987,0.03711243779387309,0.001091533881424656,0.09866211115575224,0.09128797800661909,0.6143394195058779
tour_idy3wbsp72,0.6907924934497668,0.13885561252491374,0.0028213021092951744,0.005955714938136935,0.004781738391230315,0.1567931326494757
tour_idm67dd1gw,0.20521832138869045,0.7038660425714955,0.013163291330620698,0.009486619083173548,0.016042704652576574,0.052223020274951105
tour_idcduqu7pg,0.011918834796539561,0.006247908432710372,0.000731587224939674,0.2439789016540327,0.5003976756397523,0.23672509795637628
tour_idhjodiv7h,0.06727962601042106,0.04148807019728628,0.0010646327062335931,0.17526450432256432,0.1864661137038387,0.5284370600445755
tour_idevnf08a1,0.01348898676895905,0.0043663798029928095,0.000665395832514239,0.21637389790825068,0.4990268544271744,0.2660784776349053
